title,category,date,longitude,latitude
"HOPE Wildfire, Stevens, Washington",Wildfires,2025-07-08 16:38:00+00:00,-117.982361,48.821248
"Hot Canyon Wildfire, Elko, Nevada",Wildfires,2025-07-08 16:18:00+00:00,-114.336333,41.368
"13 MILE FIRE Wildfire, Palm Beach, Florida",Wildfires,2025-07-08 15:34:00+00:00,-80.79,26.3833333
"UDC Fire Wildfire, Jefferson, Oregon",Wildfires,2025-07-07 22:59:00+00:00,-121.288889,44.803444
"0482 SUNRISE Wildfire, Crook, Oregon",Wildfires,2025-07-07 14:45:00+00:00,-120.038167,44.019167
"Wheeler Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-07-07 12:12:00+00:00,-156.631383,66.135283
"Sikik Wildfire, Northwest Arctic, Alaska",Wildfires,2025-07-06 12:35:00+00:00,-158.14,67.97
"Tsukon Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-07-04 20:43:00+00:00,-146.021117,66.8268
"Bartlett Wildfire, Humboldt, Nevada",Wildfires,2025-07-04 18:31:00+00:00,-118.867117,41.4988
"Flicker Wildfire, Phillips, Montana",Wildfires,2025-07-04 14:25:00+00:00,-108.161667,47.621667
"BARBER Wildfire, Pershing, Nevada",Wildfires,2025-07-04 03:33:00+00:00,-117.863733,40.714483
"BUTLER Wildfire, Siskiyou, California",Wildfires,2025-07-03 21:44:00+00:00,-123.410667,41.315333
"Uncle Sam Creek Wildfire, Fairbanks North Star, Alaska",Wildfires,2025-07-03 19:58:00+00:00,-146.271833,64.4515
"MARBLE COMPLEX Incident Complex, Siskiyou, California",Wildfires,2025-07-03 14:22:00+00:00,-123.1997222,41.4258333
"Rx Jasper 3208 Prescribed Fire, Jasper, Texas",Wildfires,2025-07-03 13:53:00+00:00,-94.056877,30.778548
"Wilder Wildfire, Fergus, Montana",Wildfires,2025-07-03 01:30:00+00:00,-108.452633,47.556967
"Spring Creek Wildfire, Platte, Wyoming",Wildfires,2025-07-02 20:31:00+00:00,-105.230283,42.604967
"APPLE ACRES Wildfire, Chelan, Washington",Wildfires,2025-07-02 19:37:00+00:00,-119.91205,47.926667
"SIEGEL Wildfire, Spokane, Washington",Wildfires,2025-07-02 18:52:00+00:00,-117.547016,47.282184
"COLD SPRINGS Wildfire, Umatilla, Oregon",Wildfires,2025-07-02 18:50:00+00:00,-119.097306,45.923944
"Juniper Wildfire, Yavapai, Arizona",Wildfires,2025-07-02 18:11:00+00:00,-112.258333,34.1135
"Madre Wildfire, San Luis Obispo, California",Wildfires,2025-07-02 16:29:00+00:00,-120.046793,35.09519
"0391 GRIZZLY FLAT Wildfire, Jefferson, Oregon",Wildfires,2025-07-02 15:47:00+00:00,-120.950117,44.4813
"GREEN Wildfire, Shasta, California",Wildfires,2025-07-02 12:19:00+00:00,-122.096717,40.833867
"Powder River Wildfire, Johnson, Wyoming",Wildfires,2025-07-01 22:56:00+00:00,-106.0963,44.43205
"HALL Wildfire, Hot Springs, Wyoming",Wildfires,2025-07-01 18:30:00+00:00,-108.223028,43.731972
"Black Canyon Wildfire, Lake, Oregon",Wildfires,2025-07-01 14:51:00+00:00,-119.591367,42.425033
"Mosquito Wildfire, Monroe, Florida",Wildfires,2025-07-01 13:05:00+00:00,-80.896733,25.533017
"JUNIPER Wildfire, Riverside, California",Wildfires,2025-06-30 14:29:00+00:00,-117.326132,33.802331
"WOLF Wildfire, Riverside, California",Wildfires,2025-06-29 18:30:00+00:00,-116.89443,33.871222
"Taylor Draw Wildfire, Carbon, Wyoming",Wildfires,2025-06-29 01:39:00+00:00,-106.794327,41.853392
"Oak Ridge Wildfire, Apache, Arizona",Wildfires,2025-06-28 20:55:00+00:00,-109.1863889,35.6166667
"Horse Draw Wildfire, Moffat, Colorado",Wildfires,2025-06-26 18:07:00+00:00,-108.598633,40.26395
"EVP CP-1 Exotics Rx 0626 Prescribed Fire, Monroe, Florida",Wildfires,2025-06-26 08:36:00+00:00,-81.190217,25.6428
"EVP CP-1 Exotics Rx 0625 Prescribed Fire, Monroe, Florida",Wildfires,2025-06-25 07:39:00+00:00,-81.190217,25.6428
"EVER CP-1 Exotics Rx Prescribed Fire, Monroe, Florida",Wildfires,2025-06-25 07:17:00+00:00,-81.190217,25.6428
"FPR CPT 35 36 Rx 0625 Prescribed Fire, Collier, Florida",Wildfires,2025-06-25 07:14:00+00:00,-81.3562,26.204167
"OKR Soldiers Camp Island Rx 0625 Prescribed Fire, Ware, Georgia",Wildfires,2025-06-25 07:12:00+00:00,-82.210217,30.597533
"Indian Prairie Canal (22) Wildfire, Glades, Florida",Wildfires,2025-06-24 21:58:00+00:00,-80.9752778,27.0647222
"HENRY GEORGE WEST (29)~ Wildfire, Hillsborough, Florida",Wildfires,2025-06-24 21:47:00+00:00,-82.1061111,27.9261111
"OKR Floyds Island Rx 0624 Prescribed Fire, Charlton, Georgia",Wildfires,2025-06-24 06:47:00+00:00,-82.247567,30.86855
"Racquet Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-23 17:41:00+00:00,-141.106667,66.326383
"BARSTOW ROAD Wildfire, Walla Walla, Washington",Wildfires,2025-06-23 10:29:00+00:00,-118.34398,46.47261
"New Cottonwood Wildfire, Northwest Arctic, Alaska",Wildfires,2025-06-22 22:44:00+00:00,-159.64,68.17
"Shortcut Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-22 21:25:00+00:00,-151.537233,65.085039
"Ikpikpuk Wildfire, North Slope, Alaska",Wildfires,2025-06-22 13:41:00+00:00,-154.87,69.54
"Bronx Wildfire, North Slope, Alaska",Wildfires,2025-06-22 13:09:00+00:00,-155.25,69.47
"Nenana Ridge Complex Incident Complex, Fairbanks North Star, Alaska",Wildfires,2025-06-22 00:19:00+00:00,-148.602775,64.724717
"Roundabout Complex Incident Complex, Yukon-Koyukuk, Alaska",Wildfires,2025-06-21 20:03:00+00:00,-156.590973,65.851001
"Yellow Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-21 18:32:00+00:00,-146.588333,65.7275
"East Gakona River Wildfire, Copper River, Alaska",Wildfires,2025-06-21 17:29:00+00:00,-145.008333,62.766833
"Sand Lake Wildfire, Southeast Fairbanks, Alaska",Wildfires,2025-06-21 16:55:00+00:00,-144.365467,63.797167
"Kerulu Wildfire, Northwest Arctic, Alaska",Wildfires,2025-06-21 16:47:00+00:00,-158.14,66.38
"Tallowpot Wildfire, Northwest Arctic, Alaska",Wildfires,2025-06-21 13:27:00+00:00,-163.886333,65.887333
"McArthur Creek Wildfire, Southeast Fairbanks, Alaska",Wildfires,2025-06-21 00:45:00+00:00,-141.210917,63.115533
"Ridgeline Wildfire, Southeast Fairbanks, Alaska",Wildfires,2025-06-20 23:04:00+00:00,-141.44,63.378917
"River Trail Wildfire, Southeast Fairbanks, Alaska",Wildfires,2025-06-20 23:03:00+00:00,-141.947883,63.4187
"Moldy Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 22:46:00+00:00,-156.739841,65.582658
"Louie Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 22:41:00+00:00,-156.743,65.582333
"Ptarmigan Complex Incident Complex, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 21:51:00+00:00,-144.510988,65.631179
"Fish Lake Wildfire, Copper River, Alaska",Wildfires,2025-06-20 20:40:00+00:00,-145.97365,62.60625
"Porphyry Wildfire, Southeast Fairbanks, Alaska",Wildfires,2025-06-20 20:34:00+00:00,-142.5525,64.2
"Goldstream Creek Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 19:57:00+00:00,-148.759167,64.73555
"Salmon Trout Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 19:49:00+00:00,-141.54,66.83
"Aggie Creek Wildfire, Fairbanks North Star, Alaska",Wildfires,2025-06-20 19:41:00+00:00,-148.154167,65.122783
"Alligator Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 18:42:00+00:00,-144.760333,65.636167
"Buckley Bar Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 18:37:00+00:00,-144.343517,65.368167
"Pilot Creek Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 18:35:00+00:00,-154.8635,63.9605
"Susulatna Hills Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 18:28:00+00:00,-155.283333,63.583333
"Easter Wildfire, North Slope, Alaska",Wildfires,2025-06-20 18:20:00+00:00,-153.99,68.05
"Colowyo Wildfire, Moffat, Colorado",Wildfires,2025-06-20 17:56:00+00:00,-107.829344,40.245916
"Hay Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 17:53:00+00:00,-151.61,65.1
"Birch Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 17:21:00+00:00,-144.221117,65.862217
"Christian Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 17:16:00+00:00,-144.808,67.337383
"Richards Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 14:33:00+00:00,-156.7275,65.685833
"Takoma Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 12:40:00+00:00,-143.9174,65.4264
"Michigan Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 12:21:00+00:00,-150.98055,67.471117
"Conner Wildfire, Douglas, Nevada",Wildfires,2025-06-20 09:03:00+00:00,-119.644167,38.8524
"EVP HID Rx 0620 Prescribed Fire, Miami-Dade, Florida",Wildfires,2025-06-20 07:13:00+00:00,-80.6448,25.3807
"Saint George Creek Wildfire, Denali, Alaska",Wildfires,2025-06-20 03:06:00+00:00,-147.891533,64.222833
"Turtle Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 01:55:00+00:00,-144.298667,65.608833
"Bonanza Creek Wildfire, Fairbanks North Star, Alaska",Wildfires,2025-06-20 01:50:00+00:00,-148.446383,64.713883
"Ikheenjik Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-20 01:45:00+00:00,-144.234167,65.611833
"Bear Creek Wildfire, Denali, Alaska",Wildfires,2025-06-19 23:14:00+00:00,-149.284717,64.041383
"Forsyth Wildfire, Washington, Utah",Wildfires,2025-06-19 20:59:00+00:00,-113.515417,37.346567
"Aniralik Wildfire, Northwest Arctic, Alaska",Wildfires,2025-06-19 12:36:00+00:00,-159.735833,68.203333
"BCP Mullet B Rx 0619 Prescribed Fire, Collier, Florida",Wildfires,2025-06-19 07:08:00+00:00,-81.110883,26.023867
"BAER BUCK Emergency Stabilization, Catron, New Mexico",Wildfires,2025-06-18 13:21:00+00:00,-108.21086,33.59564
"SMR Port Leon West Rx 0618 Prescribed Fire, Wakulla, Florida",Wildfires,2025-06-18 09:18:00+00:00,-84.184444,30.144389
"SEVEN SPRINGS Wildfire, Otero, New Mexico",Wildfires,2025-06-17 17:57:00+00:00,-105.80735,33.066183
"0300 WOLF HOLLOW GILLIAM COUNTY ASSIST Wildfire, Gilliam, Oregon",Wildfires,2025-06-17 17:48:00+00:00,-120.059,45.3894
"MONTE Wildfire, San Diego, California",Wildfires,2025-06-17 17:44:00+00:00,-116.841545,32.891216
"Tango Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-17 17:37:00+00:00,-156.02,63.82
"HelpMeJack Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-17 15:16:00+00:00,-154.048383,66.868083
"Tagagawik Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-17 12:09:00+00:00,-159.06,65.66
"BCP Mullet B Rx 0617 Prescribed Fire, Collier, Florida",Wildfires,2025-06-17 07:11:00+00:00,-81.110883,26.023867
"Telidaside Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-16 22:17:00+00:00,-152.59,63.19
"Hogatza Wildfire, Yukon-Koyukuk, Alaska",Wildfires,2025-06-16 20:41:00+00:00,-153.848333,66.758333
"Kawichiark 2 Wildfire, Northwest Arctic, Alaska",Wildfires,2025-06-16 15:33:00+00:00,-158.03627,66.565531
"Kawichiark 1 Wildfire, Northwest Arctic, Alaska",Wildfires,2025-06-16 15:29:00+00:00,-158.039,66.565333
"0291 ALDER SPRINGS Wildfire, Jefferson, Oregon",Wildfires,2025-06-16 13:38:00+00:00,-121.346667,44.444667
"APQ Area 1 Rx 0616 Prescribed Fire, Polk, Florida",Wildfires,2025-06-16 09:00:00+00:00,-81.389122,27.710079
"BCP Mullet B Rx 0616 Prescribed Fire, Collier, Florida",Wildfires,2025-06-16 08:40:00+00:00,-81.0949,26.0679
"pouch point Wildfire, Mountrail, North Dakota",Wildfires,2025-06-14 16:48:00+00:00,-102.472476,47.981964
"pouch point Wildfire, Mountrail, North Dakota",Wildfires,2025-06-14 16:21:00+00:00,-102.472476,47.981964
"Oskawalik Wildfire, Bethel, Alaska",Wildfires,2025-06-14 16:19:00+00:00,-158.2245,61.725167
"pouch point Wildfire, Mountrail, North Dakota",Wildfires,2025-06-14 14:54:00+00:00,-102.472476,47.981964
"BCP Mullet B Rx 0614 Prescribed Fire, Collier, Florida",Wildfires,2025-06-14 07:21:00+00:00,-81.0949,26.0679
"DOGS Wildfire, Kern, California",Wildfires,2025-06-13 17:22:00+00:00,-118.93,35.6383333
"Mines Spung Wildfire, Burlington, New Jersey",Wildfires,2025-06-13 16:48:00+00:00,-74.63979,39.74558
"Bridge Creek Wildfire, San Juan, Utah",Wildfires,2025-06-13 16:39:00+00:00,-110.9005556,37.0422222
"Horse Wildfire, Sublette, Wyoming",Wildfires,2025-06-13 16:18:00+00:00,-110.528967,42.90025
"POMAS Wildfire, Chelan, Washington",Wildfires,2025-06-13 15:55:00+00:00,-120.723083,48.091433
"VANSYCLE CANYON Wildfire, Walla Walla, Washington",Wildfires,2025-06-13 02:35:00+00:00,-118.82,46.0330556
"Gyetta South RX Prescribed Fire, Yavapai, Arizona",Wildfires,2025-06-12 18:22:00+00:00,-111.988449,34.37424
"BUCK Wildfire, Catron, New Mexico",Wildfires,2025-06-12 11:42:00+00:00,-108.21086,33.59564
"Trout Wildfire, Grant, New Mexico",Wildfires,2025-06-12 10:51:00+00:00,-108.232667,32.979417
"VANSYCLE CANYON Wildfire, Walla Walla, Washington",Wildfires,2025-06-12 10:45:00+00:00,-118.818667,46.029694
"0262 FERRY Wildfire, Sherman, Oregon",Wildfires,2025-06-12 02:36:00+00:00,-120.511167,45.442333
"France Canyon Wildfire, Garfield, Utah",Wildfires,2025-06-11 20:21:00+00:00,-112.381833,37.548333
"Rosencrans Wildfire, Lincoln, Nevada",Wildfires,2025-06-11 16:57:00+00:00,-114.223668,38.409203
"ROWENA Wildfire, Wasco, Oregon",Wildfires,2025-06-11 16:45:00+00:00,-121.2892,45.6793
"Ollie Roberts Road- Hardee Wildfire, Hardee, Florida",Wildfires,2025-06-11 16:11:00+00:00,-81.9958333,27.6380556
"Burnt Canyon Wildfire, Lincoln, Nevada",Wildfires,2025-06-11 16:09:00+00:00,-114.197867,38.296972
"Dunes Wildfire, Washington, Idaho",Wildfires,2025-06-03 17:46:00+00:00,-117.204583,44.28555
"Holly Springs IU 36 1 34 1 RX Prescribed Fire, Marshall, Mississippi",Wildfires,2025-06-03 11:47:00+00:00,-89.3482,34.7437
"OKR Blackjack Island Rx 0603 Prescribed Fire, Ware, Georgia",Wildfires,2025-06-03 08:16:00+00:00,-82.310433,30.654383
"Banana Lake Wildfire, Sanders, Montana",Wildfires,2025-05-31 20:25:00+00:00,-114.8405,47.514617
"SNF E Hamilton C-55 RX Prescribed Fire, Shelby, Texas",Wildfires,2025-05-30 12:55:00+00:00,-93.908417,31.619583
"RA 2 PAYETTE CO ASHLOCK Wildfire, Payette, Idaho",Wildfires,2025-05-29 18:50:00+00:00,-116.874085,43.894257
"BAR Camp Bowie Rx Prescribed Fire, Brown, Texas",Wildfires,2025-05-29 11:12:00+00:00,-98.947678,31.651263
"Perchman Wildfire, Putnam, Florida",Wildfires,2025-05-27 14:20:00+00:00,-81.720617,29.4605
"Paradise Wildfire, Catron, New Mexico",Wildfires,2025-05-26 21:30:00+00:00,-108.45813,34.15964
"NEW WALES (53) Wildfire, Polk, Florida",Wildfires,2025-05-26 16:53:00+00:00,-82.0055556,27.7786111
"Wood Wildfire, Highlands, Florida",Wildfires,2025-05-26 10:57:00+00:00,-81.18388,27.63524
"BUTTE CREEK Wildfire, Wheeler, Oregon",Wildfires,2025-05-25 18:44:00+00:00,-120.47939,45.06103
"CAMP Wildfire, Lincoln, New Mexico",Wildfires,2025-05-25 18:21:00+00:00,-105.54944,33.48351
"Kathul Wildfire, Southeast Fairbanks, Alaska",Wildfires,2025-05-25 12:35:00+00:00,-142.19,65.33
"Sandy Wildfire, Monroe, Florida",Wildfires,2025-05-24 20:55:00+00:00,-81.012333,25.6965
"dinwoodie Wildfire, Mountrail, North Dakota",Wildfires,2025-05-24 19:15:00+00:00,-102.471636,47.971759
"dinwoodie Wildfire, McKenzie, North Dakota",Wildfires,2025-05-24 09:34:00+00:00,-102.920559,48.052528
"dinwoodie Wildfire, Mountrail, North Dakota",Wildfires,2025-05-23 21:41:00+00:00,-102.471636,47.971759
"Rx Trinity 2730 Prescribed Fire, Trinity, Texas",Wildfires,2025-05-23 15:25:00+00:00,-94.9214,31.3104
"RX Compartment 113 East Prescribed Fire, Jasper, Georgia",Wildfires,2025-05-23 14:29:00+00:00,-83.701933,33.1714
"INN Wildfire, Mono, California",Wildfires,2025-05-22 19:07:00+00:00,-119.154717,38.004533
"CODY Wildfire, Pinal, Arizona",Wildfires,2025-05-21 19:06:00+00:00,-110.738667,32.5855
"Broadway Wildfire, La Paz, Arizona",Wildfires,2025-05-21 17:51:00+00:00,-114.709267,33.4004
"SNF Hawthorne C 51-52 RX Prescribed Fire, San Augustine, Texas",Wildfires,2025-05-21 10:29:00+00:00,-94.093833,31.598917
"FD2505120020 Wildfire, Grant, North Dakota",Wildfires,2025-05-19 17:26:00+00:00,-101.775204,46.60307
"Homochitto BB 67 68 RX Prescribed Fire, Wilkinson, Mississippi",Wildfires,2025-05-19 15:41:00+00:00,-91.244,31.272
"RX Kent 2681 Prescribed Fire, Kent, Texas",Wildfires,2025-05-19 13:07:00+00:00,-100.9985,33.14225025
"DeSoto BB 7255 North GFP RX Prescribed Fire, Harrison, Mississippi",Wildfires,2025-05-19 11:58:00+00:00,-88.957583,30.5882
"Rx San Augustine 2664 Prescribed Fire, San Augustine, Texas",Wildfires,2025-05-19 11:14:00+00:00,-94.13913,31.19551
"Democrat Wildfire, Kern, California",Wildfires,2025-05-18 18:49:00+00:00,-118.710667,35.480433
"APQ Delta Prairie Rx 0517 Prescribed Fire, Highlands, Florida",Wildfires,2025-05-17 08:00:00+00:00,-81.3247,27.6377
"Bluff Creek Wildfire, Jackson, Mississippi",Wildfires,2025-05-16 13:53:00+00:00,-88.85055,30.678683
"Homochitto BB45sub1 and Pockets of Sub2 RX Prescribed Fire, Franklin, Mississippi",Wildfires,2025-05-16 09:36:00+00:00,-91.067,31.388
"RX Mason Valley Fishponds Prescribed Fire, Lyon, Nevada",Wildfires,2025-05-15 19:12:00+00:00,-119.100164,39.088992
"APQ Rec Area 4 Rx 0515 Prescribed Fire, Highlands, Florida",Wildfires,2025-05-15 08:14:00+00:00,-81.297082,27.634061
"APQ Rec Area 4 Rx 0514 Prescribed Fire, Highlands, Florida",Wildfires,2025-05-14 17:51:00+00:00,-81.290583,27.640992
"ACRES Wildfire, Madera, California",Wildfires,2025-05-14 17:34:00+00:00,-120.018779,37.08052
"Greer Wildfire, Apache, Arizona",Wildfires,2025-05-13 14:30:00+00:00,-109.4535,34.022333
"rx-63 Wildfire, Burnett, Wisconsin",Wildfires,2025-05-07 09:30:00+00:00,-92.5959831,45.8489653
"RX DRAKE RANCH SW Wildfire, Murray, Oklahoma",Wildfires,2025-05-07 09:27:00+00:00,-97.1009,34.5366
"RX DRAKE RANCH Wildfire, Pottawatomie, Oklahoma",Wildfires,2025-05-07 09:19:00+00:00,-97.0822,34.9452
"RX PENNER RANCH Wildfire, Murray, Oklahoma",Wildfires,2025-05-07 09:17:00+00:00,-96.8809,34.3904
"OP-1 Wildfire, Polk, Florida",Wildfires,2025-05-06 14:15:00+00:00,-81.269333,27.691167
"Darrynane Lake RX Wildfire, Stafford, Kansas",Wildfires,2025-05-05 13:13:00+00:00,-98.475833,38.135833
"Rx Polk 2488 Wildfire, Polk, Texas",Wildfires,2025-05-05 12:18:00+00:00,-94.995,30.79333333
"Holly Springs IU 98 sub 1 RX Wildfire, Lafayette, Mississippi",Wildfires,2025-05-05 11:39:00+00:00,-89.3419,34.3912
"Walden RX Wildfire, Pope, Minnesota",Wildfires,2025-05-05 10:19:00+00:00,-95.7197,45.5388
"Pouch Point Wildfire, Mountrail, North Dakota",Wildfires,2025-05-05 10:01:00+00:00,-102.411944,47.820556
"RX CALE C-25 Wildfire, Rapides, Louisiana",Wildfires,2025-05-05 09:34:00+00:00,-92.6565,31.21625
"RX KIS C-64 Wildfire, Natchitoches, Louisiana",Wildfires,2025-05-05 09:01:00+00:00,-93.100833,31.393056
"Iron Wildfire, Catron, New Mexico",Wildfires,2025-05-04 14:31:00+00:00,-108.554967,33.35625
"Whelan Lake Block 1&amp; 2 RX Wildfire, Mason, Michigan",Wildfires,2025-05-03 09:05:00+00:00,-86.119533,43.906217
"Sunset RD Wildfire, Brunswick, North Carolina",Wildfires,2025-05-02 20:43:00+00:00,-78.0778333,34.0228333
"Rx Polk 2469 Wildfire, Polk, Texas",Wildfires,2025-05-02 12:12:00+00:00,-94.99361111,30.79611111
"Salt Creek Rx Wildfire, Box Elder, Utah",Wildfires,2025-05-02 09:51:00+00:00,-112.2465,41.634483
"Sawlog Wildfire, Beaverhead, Montana",Wildfires,2025-05-01 17:21:00+00:00,-113.252778,45.828153
"American Creek RX Wildfire, Lyman, South Dakota",Wildfires,2025-05-01 14:43:00+00:00,-100.165333,44.082867
"Homochitto BB 45 Sub 1 2 RX Wildfire, Franklin, Mississippi",Wildfires,2025-04-30 09:48:00+00:00,-91.065,31.389
"Chickasawhay CPT 356 RX Wildfire, Jones, Mississippi",Wildfires,2025-04-30 09:35:00+00:00,-88.9543,31.5353
"DeSoto BB 7203 East RX Wildfire, Perry, Mississippi",Wildfires,2025-04-29 11:15:00+00:00,-88.900278,30.948889
"Homochitto BB 36 S Sub 5 RX Wildfire, Wilkinson, Mississippi",Wildfires,2025-04-29 10:13:00+00:00,-91.157,31.296
"RX CAT C-32-33-34 Wildfire, Grant, Louisiana",Wildfires,2025-04-29 09:47:00+00:00,-92.446146,31.675884
"RX KIS C-24-25 Wildfire, Natchitoches, Louisiana",Wildfires,2025-04-29 09:17:00+00:00,-93.058133,31.49885
"RX CALE C-49 Wildfire, Rapides, Louisiana",Wildfires,2025-04-29 09:16:00+00:00,-92.5549,31.0907
"ANF Guidrey C 65 RX Wildfire, Angelina, Texas",Wildfires,2025-04-29 09:11:00+00:00,-94.32345,31.140417
"Horse Heaven Rx Wildfire, Wythe, Virginia",Wildfires,2025-04-29 07:36:00+00:00,-81.152033,36.777967
"rx-Lapham Good Oak 2025 Wildfire, Waukesha, Wisconsin",Wildfires,2025-04-28 17:41:00+00:00,-88.3992015,43.0403647
"Rainbow Gulch RX Wildfire, El Paso, Colorado",Wildfires,2025-04-28 17:07:00+00:00,-105.00087,38.977571
"Stronghold Wildfire, Cochise, Arizona",Wildfires,2025-04-28 16:42:00+00:00,-109.94154,31.93699
"DeSoto BB 7209 Northwest RX Wildfire, Perry, Mississippi",Wildfires,2025-04-28 10:56:00+00:00,-88.909333,31.02825
"RX CALE C-362 Wildfire, Rapides, Louisiana",Wildfires,2025-04-28 09:44:00+00:00,-92.641683,31.171517
"RX KIS C-43-44 Wildfire, Natchitoches, Louisiana",Wildfires,2025-04-28 09:16:00+00:00,-93.0327,31.477867
Wildfire in Australia 1023712,Wildfires,2025-04-27 19:00:00+00:00,127.84730549567904,-17.14074812671574
"BLACK SWAMP Wildfire, Jones, North Carolina",Wildfires,2025-04-27 13:46:00+00:00,-77.114133,34.862633
"Dutch Mill RX Wildfire, Delta, Michigan",Wildfires,2025-04-26 14:23:00+00:00,-86.95,46.045333
"Farrell RX Wildfire, Codington, South Dakota",Wildfires,2025-04-26 08:34:00+00:00,-96.973,44.8851
"RX BOSH JACKPOT Wildfire, Owyhee, Idaho",Wildfires,2025-04-25 18:16:00+00:00,-116.559094,42.605363
"27 FIRE Wildfire, Broward, Florida",Wildfires,2025-04-25 14:15:00+00:00,-80.4502778,26.0847222
"Bee Island Fire (58) Wildfire, Sarasota, Florida",Wildfires,2025-04-24 20:48:00+00:00,-82.2608333,27.2613889
"Thompson Hollow Rd. Wildfire, Adams, Pennsylvania",Wildfires,2025-04-24 16:57:00+00:00,-77.403951,39.988532
"Fore Mountain Rx Wildfire, Alleghany, Virginia",Wildfires,2025-04-24 07:40:00+00:00,-79.87395,37.843583
"Jones Road Wildfire, Ocean, New Jersey",Wildfires,2025-04-23 08:28:00+00:00,-74.299352,39.795177
"Curry Island (22) Wildfire, Glades, Florida",Wildfires,2025-04-22 23:20:00+00:00,-81.1119444,26.9552778
Wildfire in Russian Federation 1023700,Wildfires,2025-04-22 19:00:00+00:00,115.29502301512092,52.73695077399788
Wildfire in Russian Federation 1023704,Wildfires,2025-04-22 19:00:00+00:00,115.89241812894072,52.82836269206902
Wildfire in Russian Federation 1023706,Wildfires,2025-04-22 19:00:00+00:00,114.45755916743784,52.57723057226463
Wildfire in Russian Federation 1023707,Wildfires,2025-04-22 19:00:00+00:00,115.90383242124985,52.82842547256827
Wildfire in Russian Federation 1023710,Wildfires,2025-04-22 19:00:00+00:00,116.28876433875848,53.30396108851382
"Pines RX Wildfire, Sevier, Utah",Wildfires,2025-04-22 13:37:00+00:00,-111.3249,38.990911
"NW Prairie South RX Wildfire, Lac qui Parle, Minnesota",Wildfires,2025-04-22 12:12:00+00:00,-96.4467,45.2683
"Plum Creek Wildfire, Brown, Nebraska",Wildfires,2025-04-21 19:35:00+00:00,-100.149164,42.599661
Wildfire in Mexico 1023698,Wildfires,2025-04-21 19:00:00+00:00,-105.3806890651289,20.196407048537605
"LXR Eastside Rx 0419 Wildfire, Palm Beach, Florida",Wildfires,2025-04-21 07:14:00+00:00,-80.266617,26.535617
Wildfire in Russian Federation 1023708,Wildfires,2025-04-20 19:00:00+00:00,117.19675232910652,52.85817489424867
Wildfire in Russian Federation 1023695,Wildfires,2025-04-19 19:00:00+00:00,115.4401231497338,52.69555137968115
Wildfire in Russian Federation 1023701,Wildfires,2025-04-19 19:00:00+00:00,115.29493508953968,53.07150997242144
Wildfire in Australia 1023713,Wildfires,2025-04-19 19:00:00+00:00,130.3984592929139,-18.45615135360597
"Hwy 210 Wildfire, Pender, North Carolina",Wildfires,2025-04-19 18:59:00+00:00,-77.9211111,34.4394444
"Danny&#039;s Wildfire, Cumberland, New Jersey",Wildfires,2025-04-19 11:46:00+00:00,-74.94135,39.39074
Wildfire in Cuba 1023709,Wildfires,2025-04-18 19:00:00+00:00,-83.91599013339257,22.378108034994156
Wildfire in Russian Federation 1023705,Wildfires,2025-04-18 19:00:00+00:00,114.62070789753164,52.753803968987945
"LIRI FY25 Slant Rock RX Wildfire, Winston, Alabama",Wildfires,2025-04-18 10:10:00+00:00,-87.342075,34.097144
"rx-51 North Wildfire, Burnett, Wisconsin",Wildfires,2025-04-18 09:42:00+00:00,-92.5678007,45.8658224
Wildfire in Laos 1023696,Wildfires,2025-04-17 19:00:00+00:00,101.5951508074957,20.701027346261032
Wildfire in Russian Federation 1023699,Wildfires,2025-04-17 19:00:00+00:00,114.64681726406177,52.994791535758885
