title,category,date,longitude,latitude
Wildfire in Cameroon 1023513,Wildfires,2025-02-15T19:00:00Z,10.925303964705574,5.158772005459642
Wildfire in Central African Republic 1023515,Wildfires,2025-02-15T19:00:00Z,24.00830468932926,7.021187520376965
Wildfire in Cameroon 1023517,Wildfires,2025-02-15T19:00:00Z,13.448953535900284,5.740728789547437
Wildfire in Cameroon 1023518,Wildfires,2025-02-15T19:00:00Z,11.601622549677574,5.707452633392769
Wildfire in Sudan 1023521,Wildfires,2025-02-15T19:00:00Z,33.580453919550074,8.639136349312977
Wildfire in Ethiopia 1023522,Wildfires,2025-02-15T19:00:00Z,33.16979337386354,7.921367182712195
Wildfire in Sudan 1023529,Wildfires,2025-02-15T19:00:00Z,32.84602877090451,8.485468125944076
Wildfire in The Democratic Republic of Congo 1023534,Wildfires,2025-02-15T19:00:00Z,29.188091947155684,-1.41379366550985
"Stillwater NWR FY25 RX Wildfire, Churchill, Nevada",Wildfires,2025-02-14T19:00:00Z,-118.47135,39.628117
"SUNNYSIDE RX Wildfire, Cochise, Arizona",Wildfires,2025-02-13T17:12:00Z,-110.415004,31.417493
"RKC 02/03 RX Wildfire, Escambia, Alabama",Wildfires,2025-02-13T12:40:00Z,-86.793957,31.034866
"OKR Minnies Island Rx 0212 Wildfire, Charlton, Georgia",Wildfires,2025-02-12T09:54:00Z,-82.351383,30.886667
"OSF CPT 43 50 Rx 0212 Wildfire, Columbia, Florida",Wildfires,2025-02-12T08:32:00Z,-82.504117,30.345217
"MIR T-27A Rx 0212 Wildfire, Brevard, Florida",Wildfires,2025-02-12T07:54:00Z,-80.6804,28.664267
"OKR CPT 6 Mims Island Rx 0212 Wildfire, Ware, Georgia",Wildfires,2025-02-11T13:13:00Z,-82.301167,30.581117
"OSF CPT 23 24 Rx 0211 Wildfire, Columbia, Florida",Wildfires,2025-02-11T07:25:00Z,-82.516383,30.369833
"Rx Trinity 0423 Wildfire, Trinity, Texas",Wildfires,2025-02-10T20:28:00Z,-95.41861111,30.95888889
"Dismal West RX Wildfire, Thomas, Nebraska",Wildfires,2025-02-10T11:22:00Z,-100.29995,41.891333
Wildfire in Australia 1023510,Wildfires,2025-02-09T19:00:00Z,120.83976940333025,-33.60615814406219
"RX Kimble 0417 Wildfire, Kimble, Texas",Wildfires,2025-02-09T09:32:00Z,-99.71893567,30.41878606
Wildfire in Australia 1023509,Wildfires,2025-02-08T19:00:00Z,116.4135338570653,-34.66225013239765
"COTTONWOOD CANYON Wildfire, Lincoln, New Mexico",Wildfires,2025-02-08T13:26:00Z,-105.40959,33.7113
"BAR Rogers Bee Creek RX Wildfire, Travis, Texas",Wildfires,2025-02-08T12:08:00Z,-98.0428,30.5792
Wildfire in Australia 1023505,Wildfires,2025-02-07T19:00:00Z,144.89278913265767,-41.41849649911012
Wildfire in Cameroon 1023507,Wildfires,2025-02-07T19:00:00Z,12.765299415367926,5.992173212751177
"Iceman RX Wildfire, Lawrence, South Dakota",Wildfires,2025-02-07T09:58:00Z,-103.818467,44.178633
"RX KIS C-44-51 Wildfire, Natchitoches, Louisiana",Wildfires,2025-02-07T09:20:00Z,-93.018056,31.448056
"RX CAT C-95 Wildfire, Grant, Louisiana",Wildfires,2025-02-07T09:09:00Z,-92.543084,31.462534
"SHNF C-105 RX Wildfire, San Jacinto, Texas",Wildfires,2025-02-07T08:40:00Z,-95.116667,30.5
"MiC04 RX Wildfire, Escambia, Alabama",Wildfires,2025-02-07T08:02:00Z,-86.777237,31.065655
"RX KIS C-28-41 Wildfire, Natchitoches, Louisiana",Wildfires,2025-02-06T15:57:00Z,-93.065833,31.453611
"Kings Ferry Wildfire, Franklin, Mississippi",Wildfires,2025-02-06T13:14:00Z,-90.893408,31.374053
"LBJ COMP 908 S RX Wildfire, Wise, Texas",Wildfires,2025-02-06T09:46:00Z,-97.645533,33.40895
"RX Cottle 0384 Wildfire, Cottle, Texas",Wildfires,2025-02-06T09:31:00Z,-100.4166667,34.13333333
"SNF Indian Mounds C-102 RX Wildfire, Sabine, Texas",Wildfires,2025-02-06T09:10:00Z,-93.703333,31.317717
"RX CALV C-111 Wildfire, Vernon, Louisiana",Wildfires,2025-02-06T09:09:00Z,-93.144,30.976
"DCNF COMP 34 RX Wildfire, Houston, Texas",Wildfires,2025-02-06T09:04:00Z,-95.1963,31.3924
"ANF Mud Creek RX Wildfire, Angelina, Texas",Wildfires,2025-02-06T08:57:00Z,-94.316883,31.175467
"RX Compartment 166-170 Wildfire, Oglethorpe, Georgia",Wildfires,2025-02-05T13:49:00Z,-83.266083,33.772783
"DCNF COMP 28 RX Wildfire, Houston, Texas",Wildfires,2025-02-05T12:15:00Z,-95.1042,31.3999
"SHNF COMP 21 RX Wildfire, Montgomery, Texas",Wildfires,2025-02-05T09:35:00Z,-95.654833,30.528333
"RKC 06/07 RX Wildfire, Escambia, Alabama",Wildfires,2025-02-05T09:33:00Z,-86.833059,31.007087
"Rx Polk 0366 Wildfire, Polk, Texas",Wildfires,2025-02-05T08:57:00Z,-94.67,30.81601
Wildfire in Sudan 1023495,Wildfires,2025-02-04T19:00:00Z,33.55179468121498,7.581735889510396
Wildfire in Ethiopia 1023502,Wildfires,2025-02-04T19:00:00Z,34.27492944950135,7.224850642541192
"RKC04/05 RX Wildfire, Escambia, Alabama",Wildfires,2025-02-04T18:11:00Z,-86.810544,31.026977
"BrB 04 RX Wildfire, Covington, Alabama",Wildfires,2025-02-04T18:05:00Z,-86.631821,31.093738
"MiC 07 RX Wildfire, Escambia, Alabama",Wildfires,2025-02-04T17:56:00Z,-86.725788,31.070564
"BrB05 Rx Wildfire, Covington, Alabama",Wildfires,2025-02-04T17:53:00Z,-86.6629,31.088143
Wildfire in Chad 1023486,Wildfires,2025-02-03T19:00:00Z,19.791915103344596,14.434706510708589
Wildfire in Sudan 1023496,Wildfires,2025-02-03T19:00:00Z,32.86439845438164,8.106091862888794
Wildfire in The Democratic Republic of Congo 1023500,Wildfires,2025-02-03T19:00:00Z,29.60683213109463,4.244247573323041
Wildfire in The Democratic Republic of Congo 1023506,Wildfires,2025-02-03T19:00:00Z,29.66008976360997,4.430541130428701
Wildfire in Central African Republic 1023503,Wildfires,2025-02-03T19:00:00Z,23.59600170653006,7.1207920563773595
Wildfire in Venezuela 1023504,Wildfires,2025-02-03T19:00:00Z,-69.51307154577344,7.867227016877645
"Rx Cedar Lake N Shore Wildfire, Le Flore, Oklahoma",Wildfires,2025-02-03T10:46:00Z,-94.7045,34.773117
"Comp 2 RX Wildfire, Hale, Alabama",Wildfires,2025-02-03T10:19:00Z,-87.476667,32.966333
"Pyramid SRA 2 RX Wildfire, Perry, Illinois",Wildfires,2025-02-03T09:44:00Z,-89.52647,38.0065
"RX - Cades Cove Wildfire, Blount, Tennessee",Wildfires,2025-02-03T09:09:00Z,-83.803833,35.591333
Wildfire in Australia 1023479,Wildfires,2025-02-02T19:00:00Z,144.99643423665097,-41.545329380223215
Wildfire in Chad 1023483,Wildfires,2025-02-02T19:00:00Z,19.74483578980161,11.719616923580602
Wildfire in Argentina 1023485,Wildfires,2025-02-02T19:00:00Z,-58.30192154366178,-29.546235675996385
Wildfire in Australia 1023493,Wildfires,2025-02-02T19:00:00Z,145.29635138093386,-41.61247878410094
Wildfire in Australia 1023494,Wildfires,2025-02-02T19:00:00Z,138.0758590504984,-32.7383457270778
Wildfire in Australia 1023501,Wildfires,2025-02-02T19:00:00Z,139.39973681864168,-30.104321913048224
Wildfire in Australia 1023508,Wildfires,2025-02-02T19:00:00Z,145.92134868577241,-41.79390265112694
"ANF Bannister East RX Wildfire, San Augustine, Texas",Wildfires,2025-02-02T09:19:00Z,-94.21575,31.3347
"ANF Bullet Creek RX Wildfire, San Augustine, Texas",Wildfires,2025-02-02T09:14:00Z,-94.305583,31.2783
Wildfire in Australia 1023472,Wildfires,2025-02-01T19:00:00Z,141.43774569174607,-36.59669026588205
Wildfire in Australia 1023474,Wildfires,2025-02-01T19:00:00Z,141.4270239294413,-36.61220067228274
Wildfire in Sudan 1023490,Wildfires,2025-02-01T19:00:00Z,32.84008263788477,8.310542967083636
Wildfire in Central African Republic 1023497,Wildfires,2025-02-01T19:00:00Z,24.37244301642445,6.653354631996438
Wildfire in Guinea 1023499,Wildfires,2025-02-01T19:00:00Z,-9.80178177483444,9.291269831717326
"Blue Hills Wildfire, Moore, Texas",Wildfires,2025-02-01T15:41:00Z,-101.65394,35.70057
Wildfire in Australia 1023459,Wildfires,2025-01-31T19:00:00Z,129.5254345867185,-21.64408170376146
Wildfire in The Democratic Republic of Congo 1023476,Wildfires,2025-01-31T19:00:00Z,29.691445600068988,4.391303135306596
Wildfire in Australia 1023477,Wildfires,2025-01-31T19:00:00Z,133.2365228848466,-23.71304577349745
"BFR HFR Unit 9/10 RX Wildfire, Randall, Texas",Wildfires,2025-01-31T08:52:00Z,-102.103892,34.895881
"APQ Recreation Area 10 Rx  0131 Wildfire, Highlands, Florida",Wildfires,2025-01-31T08:28:00Z,-81.201153,27.639541
Iceberg A84,Sea and Lake Ice,2025-01-31T00:00:00Z,-75.8,-72.69
Iceberg A84,Sea and Lake Ice,2025-02-06T00:00:00Z,-77.85,-72.19
Iceberg A84,Sea and Lake Ice,2025-02-14T00:00:00Z,-79.81,-72.06
Iceberg A84,Sea and Lake Ice,2025-02-28T00:00:00Z,-81.03,-72.88
Iceberg A84,Sea and Lake Ice,2025-03-13T00:00:00Z,-82.43,-73.6
Iceberg A84,Sea and Lake Ice,2025-03-21T00:00:00Z,-84.35,-73.44
Iceberg A84,Sea and Lake Ice,2025-04-04T00:00:00Z,-86.23,-72.86
Iceberg A84,Sea and Lake Ice,2025-04-11T00:00:00Z,-87.79,-72.71
Iceberg A84,Sea and Lake Ice,2025-04-18T00:00:00Z,-90.64,-72.11
Iceberg A84,Sea and Lake Ice,2025-04-24T00:00:00Z,-91.86,-72.4
Iceberg A84,Sea and Lake Ice,2025-05-09T00:00:00Z,-93.89,-72.42
Iceberg A84,Sea and Lake Ice,2025-05-16T00:00:00Z,-94.85,-72.04
Wildfire in Australia 1023460,Wildfires,2025-01-30T19:00:00Z,129.76627104819855,-21.57456381971143
Wildfire in Australia 1023461,Wildfires,2025-01-30T19:00:00Z,128.22824873414183,-21.908774378537625
Wildfire in Central African Republic 1023491,Wildfires,2025-01-30T19:00:00Z,23.48879600480071,6.371227222863023
Wildfire in Australia 1023498,Wildfires,2025-01-30T19:00:00Z,114.53919872604449,-26.72809886289526
"Rx Camp 0251 Wildfire, Camp, Texas",Wildfires,2025-01-30T09:47:00Z,-94.856,32.949027
"APQ Recreation Area 10 Rx 0130 Wildfire, Highlands, Florida",Wildfires,2025-01-30T09:07:00Z,-81.201153,27.639541
"MiC 02 RX Wildfire, Escambia, Alabama",Wildfires,2025-01-30T08:18:00Z,-86.741262,31.0947
"OSF CPT 34 35 Rx 0130 Wildfire, Baker, Florida",Wildfires,2025-01-30T07:41:00Z,-82.315783,30.348833
"FPR Big Pine Island Rx 0130 Wildfire, Collier, Florida",Wildfires,2025-01-30T07:14:00Z,-81.375717,26.194033
"NORTH FORK Wildfire, McDowell, North Carolina",Wildfires,2025-01-29T19:19:00Z,-82.012972,35.780278
Wildfire in Australia 1023446,Wildfires,2025-01-29T19:00:00Z,136.24833739827668,-21.28478969016617
Wildfire in Australia 1023447,Wildfires,2025-01-29T19:00:00Z,129.99623318922966,-21.88545679030662
Wildfire in Australia 1023448,Wildfires,2025-01-29T19:00:00Z,133.36242480924074,-23.61386299955419
Wildfire in Australia 1023449,Wildfires,2025-01-29T19:00:00Z,130.06978055529294,-21.744266064008457
Wildfire in Australia 1023450,Wildfires,2025-01-29T19:00:00Z,129.8340025202946,-21.896389066878967
Wildfire in Argentina 1023453,Wildfires,2025-01-29T19:00:00Z,-64.99776701739984,-42.42085113643347
Wildfire in Australia 1023458,Wildfires,2025-01-29T19:00:00Z,130.41058593591805,-21.986378553248763
Wildfire in Australia 1023464,Wildfires,2025-01-29T19:00:00Z,121.3404813531587,-22.63570407297024
Wildfire in Australia 1023465,Wildfires,2025-01-29T19:00:00Z,130.52624581854514,-21.968328145153276
Wildfire in Argentina 1023466,Wildfires,2025-01-29T19:00:00Z,-71.27855558190157,-39.549283063006605
Wildfire in The Democratic Republic of Congo 1023467,Wildfires,2025-01-29T19:00:00Z,26.344467867976064,4.7114204743932655
Wildfire in Australia 1023468,Wildfires,2025-01-29T19:00:00Z,136.0485708807638,-21.24119156101582
Wildfire in The Democratic Republic of Congo 1023473,Wildfires,2025-01-29T19:00:00Z,29.54600839192834,4.169479291926629
Wildfire in Australia 1023482,Wildfires,2025-01-29T19:00:00Z,135.37777735987646,-18.171704188049798
Wildfire in Argentina 1023484,Wildfires,2025-01-29T19:00:00Z,-71.57446270555205,-41.87159400914621
Wildfire in Central African Republic 1023492,Wildfires,2025-01-29T19:00:00Z,25.627342431436055,6.526968954050283
"Cahas Mounttain Fire Wildfire, Franklin, Virginia",Wildfires,2025-01-29T17:04:00Z,-80.0352778,37.1205556
"OSF CPT 129 19 RX 0129 Wildfire, Columbia, Florida",Wildfires,2025-01-29T08:12:00Z,-82.591117,30.407667
"EVP HID Rx 0129 Wildfire, Miami-Dade, Florida",Wildfires,2025-01-29T06:54:00Z,-80.729517,25.359967
Wildfire in Central African Republic 1023462,Wildfires,2025-01-28T19:00:00Z,20.755136879863,7.2170449334925735
Wildfire in Argentina 1023469,Wildfires,2025-01-28T19:00:00Z,-71.53338735597129,-44.11259937851845
Wildfire in Central African Republic 1023463,Wildfires,2025-01-28T19:00:00Z,24.54248508156241,6.542163458246979
Wildfire in The Democratic Republic of Congo 1023470,Wildfires,2025-01-28T19:00:00Z,26.37529569387727,4.461904024310162
Wildfire in Central African Republic 1023480,Wildfires,2025-01-28T19:00:00Z,21.285451024725283,7.590988359496671
Wildfire in Central African Republic 1023487,Wildfires,2025-01-28T19:00:00Z,25.136092727396697,6.919191198615752
Wildfire in Argentina 1023488,Wildfires,2025-01-28T19:00:00Z,-60.447795168425365,-28.72112020073024
"RX Cottle 0244 Wildfire, Cottle, Texas",Wildfires,2025-01-28T14:26:00Z,-100.4166667,34.13333333
"Rx Big Flat Wildfire, Johnson, Arkansas",Wildfires,2025-01-28T08:50:00Z,-93.687909,35.654283
"Buttram RX Wildfire, Ozark, Missouri",Wildfires,2025-01-28T07:35:00Z,-92.764833,36.702667
"ANF BU 312 Rx 0128 Wildfire, Wakulla, Florida",Wildfires,2025-01-28T07:00:00Z,-84.647,30.196
Wildfire in Australia 1023430,Wildfires,2025-01-27T19:00:00Z,128.53236848328459,-20.88336116083613
Wildfire in Australia 1023431,Wildfires,2025-01-27T19:00:00Z,133.55486210204344,-23.6954090111821
Wildfire in Australia 1023434,Wildfires,2025-01-27T19:00:00Z,137.05208275210717,-20.47876545478382
Wildfire in The Democratic Republic of Congo 1023439,Wildfires,2025-01-27T19:00:00Z,29.461207611977972,4.270072900099985
Wildfire in Australia 1023454,Wildfires,2025-01-27T19:00:00Z,147.53775362853253,-29.793679739330724
Wildfire in Australia 1023451,Wildfires,2025-01-27T19:00:00Z,130.57027694561188,-22.799132904857977
Wildfire in Senegal 1023452,Wildfires,2025-01-27T19:00:00Z,-12.933448242081461,13.012954372032757
Wildfire in Sudan 1023438,Wildfires,2025-01-27T19:00:00Z,31.8502560904744,8.896386720677828
Wildfire in Central African Republic 1023456,Wildfires,2025-01-27T19:00:00Z,23.876386527319223,7.1993776159901754
Wildfire in Central African Republic 1023471,Wildfires,2025-01-27T19:00:00Z,25.0126396242242,6.604124756620417
Wildfire in Chad 1023478,Wildfires,2025-01-27T19:00:00Z,19.600395279239702,10.73437955446191
Wildfire in Australia 1023489,Wildfires,2025-01-27T19:00:00Z,130.65086491802245,-21.83254646420518
"GRASS RX Wildfire, Bernalillo, New Mexico",Wildfires,2025-01-27T13:00:00Z,-106.499783,35.038367
"FPR Ridge Road Rx 0127 Wildfire, Collier, Florida",Wildfires,2025-01-27T07:11:00Z,-81.354117,26.18145
Wildfire in Australia 1023424,Wildfires,2025-01-26T19:00:00Z,142.26831861566103,-37.39018998001453
Wildfire in Sudan 1023433,Wildfires,2025-01-26T19:00:00Z,33.64880139151565,7.3367814061969465
Wildfire in Australia 1023435,Wildfires,2025-01-26T19:00:00Z,130.70949808302024,-22.03345377254713
Wildfire in Burkina Faso 1023436,Wildfires,2025-01-26T19:00:00Z,0.49081958160892775,11.453506668235889
Wildfire in Australia 1023455,Wildfires,2025-01-26T19:00:00Z,142.32325318877983,-37.108913005351596
Wildfire in Guinea 1023457,Wildfires,2025-01-26T19:00:00Z,-9.727618384364476,9.39538873791439
"BCP Boot Hill Echo 0126 Rx Wildfire, Collier, Florida",Wildfires,2025-01-26T07:20:00Z,-81.119033,25.99505
Wildfire in Australia 1023432,Wildfires,2025-01-25T19:00:00Z,126.5488084885653,-22.037281256641645
"Rx Anderson 0224 Wildfire, Anderson, Texas",Wildfires,2025-01-25T14:24:00Z,-95.646472,31.963781
"Rx Camp 0219 Wildfire, Camp, Texas",Wildfires,2025-01-25T14:23:00Z,-94.795964,32.912309
"ANF Sandy Creek COMP 73/74/75 RX Wildfire, Angelina, Texas",Wildfires,2025-01-25T09:14:00Z,-94.221833,31.100967
"RX CALE C-373 Wildfire, Rapides, Louisiana",Wildfires,2025-01-25T09:00:00Z,-92.5479,31.1223
"BCP Boot Hill Echo Rx 0125 Wildfire, Collier, Florida",Wildfires,2025-01-25T07:52:00Z,-81.119033,25.99505
Wildfire in Australia 1023406,Wildfires,2025-01-24T19:00:00Z,134.38004849294296,-19.080078881179855
"Wildfire in Sudan, Central African Republic 1023417",Wildfires,2025-01-24T19:00:00Z,26.47168101225164,6.1079861834422955
Wildfire in Central African Republic 1023428,Wildfires,2025-01-24T19:00:00Z,23.601687852250752,7.681942136359429
Wildfire in Benin 1023437,Wildfires,2025-01-24T19:00:00Z,2.685864166391419,11.781485004998006
Wildfire in Central African Republic 1023440,Wildfires,2025-01-24T19:00:00Z,25.74499923763562,6.556596691689325
Wildfire in Central African Republic 1023475,Wildfires,2025-01-24T19:00:00Z,25.059919627027313,6.587240195930185
Wildfire in Ghana 1023481,Wildfires,2025-01-24T19:00:00Z,-2.8735749802971253,7.044105874080034
"RX WINN C-84 Wildfire, Winn, Louisiana",Wildfires,2025-01-24T10:00:00Z,-92.545833,31.850833
"RX CAT C65-66 Wildfire, Grant, Louisiana",Wildfires,2025-01-24T09:22:00Z,-92.54385,31.552117
"BCP Boothill Echo Rx 0124 Wildfire, Collier, Florida",Wildfires,2025-01-24T07:42:00Z,-81.119033,25.99505
"Hubbard Barbaree RX Wildfire, Clay, Alabama",Wildfires,2025-01-23T19:22:00Z,-85.891111,33.439444
Wildfire in Mexico 1023393,Wildfires,2025-01-23T19:00:00Z,-116.37322751142813,31.724787241878797
Wildfire in Mali 1023400,Wildfires,2025-01-23T19:00:00Z,3.3073357069855387,15.978467335760367
Wildfire in Australia 1023396,Wildfires,2025-01-23T19:00:00Z,134.7105768112027,-20.398595554411198
Wildfire in Australia 1023407,Wildfires,2025-01-23T19:00:00Z,141.25320940587116,-21.823154313911843
Wildfire in Australia 1023408,Wildfires,2025-01-23T19:00:00Z,131.41137712176814,-21.161524269874647
Wildfire in Central African Republic 1023402,Wildfires,2025-01-23T19:00:00Z,23.781454601735984,7.204621254029128
Wildfire in Australia 1023422,Wildfires,2025-01-23T19:00:00Z,140.22887240711827,-20.68107420454767
Wildfire in Central African Republic 1023419,Wildfires,2025-01-23T19:00:00Z,24.9667888539489,6.700097422951898
Wildfire in Australia 1023425,Wildfires,2025-01-23T19:00:00Z,133.56402366360498,-20.579189452891754
Wildfire in Central African Republic 1023442,Wildfires,2025-01-23T19:00:00Z,21.295372552036213,7.932238558926085
Wildfire in Sudan 1023441,Wildfires,2025-01-23T19:00:00Z,26.65846224045128,6.705074429748912
"BORDER 2 Wildfire, San Diego, California",Wildfires,2025-01-23T16:59:00Z,-116.841271,32.600524
"DCNF COMP 27 RX Wildfire, Houston, Texas",Wildfires,2025-01-23T10:42:00Z,-95.080147,31.42057
"Redbank RX Wildfire, Pennington, South Dakota",Wildfires,2025-01-23T10:06:00Z,-103.935533,43.992117
Wildfire in Australia 1023391,Wildfires,2025-01-22T19:00:00Z,137.69269414198752,-21.69205573182248
Wildfire in Australia 1023392,Wildfires,2025-01-22T19:00:00Z,119.64922948625868,-32.050764362710375
Wildfire in Burkina Faso 1023401,Wildfires,2025-01-22T19:00:00Z,-1.4673808092817984,13.586130211170978
"Wildfire in Sudan, Central African Republic 1023397",Wildfires,2025-01-22T19:00:00Z,26.549608165786484,6.098686187696297
Wildfire in Australia 1023409,Wildfires,2025-01-22T19:00:00Z,141.39129930892824,-21.856100928187576
Wildfire in Central African Republic 1023403,Wildfires,2025-01-22T19:00:00Z,25.91995736862296,6.8331246646720025
Wildfire in Central African Republic 1023415,Wildfires,2025-01-22T19:00:00Z,24.256649013390984,7.5841122244415
Wildfire in Central African Republic 1023416,Wildfires,2025-01-22T19:00:00Z,23.764768315491057,7.267330153046085
Wildfire in Central African Republic 1023426,Wildfires,2025-01-22T19:00:00Z,26.68604940892622,5.763256592769755
Wildfire in The Democratic Republic of Congo 1023423,Wildfires,2025-01-22T19:00:00Z,29.54241317313306,4.01911380504089
Wildfire in Central African Republic 1023420,Wildfires,2025-01-22T19:00:00Z,25.091297584432013,6.7545981231062
Wildfire in Sudan 1023427,Wildfires,2025-01-22T19:00:00Z,31.603239169720382,8.94059994269145
Wildfire in The Democratic Republic of Congo 1023443,Wildfires,2025-01-22T19:00:00Z,29.734615007658604,4.336038515922353
"HUGHES Wildfire, Los Angeles, California",Wildfires,2025-01-22T13:43:00Z,-118.559217,34.543023
"D-7 Bear RX Wildfire, Navajo, Arizona",Wildfires,2025-01-22T09:15:00Z,-110.212133,34.25595
Wildfire in Sudan 1023404,Wildfires,2025-01-21T19:00:00Z,32.34030216683976,8.722052538647928
Wildfire in Central African Republic 1023412,Wildfires,2025-01-21T19:00:00Z,21.91508754106496,8.157632765255649
Wildfire in Central African Republic 1023413,Wildfires,2025-01-21T19:00:00Z,25.98875937334182,6.744350843999465
Wildfire in Nigeria 1023429,Wildfires,2025-01-21T19:00:00Z,11.362924116958574,7.8367224763728744
Wildfire in Central African Republic 1023444,Wildfires,2025-01-21T19:00:00Z,21.14377901442735,7.3491119452343
Wildfire in Nigeria 1023445,Wildfires,2025-01-21T19:00:00Z,11.452327533308084,7.892386383174827
Wildfire in Sudan 1023384,Wildfires,2025-01-20T19:00:00Z,26.85266626351784,6.615419856825279
Wildfire in Colombia 1023390,Wildfires,2025-01-20T19:00:00Z,-68.52812867969303,5.982303785656416
Wildfire in Central African Republic 1023398,Wildfires,2025-01-20T19:00:00Z,24.573898604345196,7.256387123481471
Wildfire in Central African Republic 1023394,Wildfires,2025-01-20T19:00:00Z,24.83139570507956,7.345413921117982
Wildfire in Sudan 1023418,Wildfires,2025-01-20T19:00:00Z,26.98873017050219,6.666161404898235
Wildfire in Central African Republic 1023421,Wildfires,2025-01-20T19:00:00Z,19.64024871587587,7.884066761994765
Wildfire in Chad 1023399,Wildfires,2025-01-19T19:00:00Z,18.28788429900183,10.205279962666301
Wildfire in Ethiopia 1023395,Wildfires,2025-01-19T19:00:00Z,34.346772348557046,7.341853267579223
Wildfire in Central African Republic 1023414,Wildfires,2025-01-19T19:00:00Z,26.43200412145335,6.181797933976179
Wildfire in Central African Republic 1023385,Wildfires,2025-01-18T19:00:00Z,25.018956451952462,6.855641426990895
Wildfire in Chile 1023388,Wildfires,2025-01-18T19:00:00Z,-72.80214481008075,-37.923025622132336
Wildfire in Senegal 1023389,Wildfires,2025-01-18T19:00:00Z,-12.992122839026663,12.976353057355581
Wildfire in Central African Republic 1023410,Wildfires,2025-01-18T19:00:00Z,24.42158559408052,7.181224669158938
Wildfire in Central African Republic 1023411,Wildfires,2025-01-18T19:00:00Z,24.497252713447917,7.270970996872754
"BRR Canvasback RX Wildfire, Brazoria, Texas",Wildfires,2025-01-18T18:25:00Z,-95.266185,29.131072
"BRR Walker Ditch RX Wildfire, Brazoria, Texas",Wildfires,2025-01-18T09:15:00Z,-95.269524,29.130928
Wildfire in Burkina Faso 1023378,Wildfires,2025-01-17T19:00:00Z,-0.10904156138328022,13.06104584557223
Wildfire in Senegal 1023381,Wildfires,2025-01-17T19:00:00Z,-13.12286976324657,12.938343020102494
"Coyote Run Wildfire, Hockley, Texas",Wildfires,2025-01-17T16:22:00Z,-102.49785,33.59301667
"RX CALV C-240-241-242 Wildfire, Vernon, Louisiana",Wildfires,2025-01-17T09:12:00Z,-93.0487,31.0459
Wildfire in Australia 1023365,Wildfires,2025-01-16T19:00:00Z,145.81224168300193,-23.215124418195842
Wildfire in Australia 1023379,Wildfires,2025-01-16T19:00:00Z,141.35813577175176,-21.97063635244438
Wildfire in Kenya 1023380,Wildfires,2025-01-16T19:00:00Z,39.01424498500139,1.1868267133553414
Wildfire in Australia 1023382,Wildfires,2025-01-16T19:00:00Z,133.6474109002013,-19.845794552829524
"RX WINN C-88-89 Wildfire, Winn, Louisiana",Wildfires,2025-01-16T09:29:00Z,-92.537713,31.822407
"RX CAT C-88 Wildfire, Grant, Louisiana",Wildfires,2025-01-16T09:29:00Z,-92.514816,31.488211
Wildfire in Australia 1023359,Wildfires,2025-01-15T19:00:00Z,145.83193104098336,-23.365211933574177
Wildfire in Australia 1023368,Wildfires,2025-01-15T19:00:00Z,145.8073170545561,-23.216810394284703
Wildfire in Australia 1023372,Wildfires,2025-01-15T19:00:00Z,137.14379953718876,-17.40762574804121
Wildfire in Australia 1023373,Wildfires,2025-01-15T19:00:00Z,140.39014905459132,-21.432914061210248
Wildfire in Australia 1023383,Wildfires,2025-01-15T19:00:00Z,147.2790250758761,-24.826809836165882
Wildfire in Sudan 1023405,Wildfires,2025-01-15T19:00:00Z,32.63591237407198,8.430679414319268
"APQ NC Range Rx 0115 Wildfire, Polk, Florida",Wildfires,2025-01-15T08:00:00Z,-81.314278,27.696106
Wildfire in Australia 1023358,Wildfires,2025-01-14T19:00:00Z,146.73447185026714,-22.18161304787214
Wildfire in Australia 1023374,Wildfires,2025-01-14T19:00:00Z,133.48205481072037,-19.80699487068191
Wildfire in Kenya 1023375,Wildfires,2025-01-14T19:00:00Z,38.83808433827175,1.1341487917791186
Wildfire in Venezuela 1023387,Wildfires,2025-01-14T19:00:00Z,-68.30449310013243,6.515491876709809
Wildfire in Sudan 1023342,Wildfires,2025-01-13T19:00:00Z,33.08764341530124,7.421579749843402
Wildfire in Sudan 1023353,Wildfires,2025-01-13T19:00:00Z,33.65236570153123,6.45361411829087
Wildfire in Central African Republic 1023361,Wildfires,2025-01-13T19:00:00Z,25.460475329045163,6.669826489264874
Wildfire in Australia 1023366,Wildfires,2025-01-13T19:00:00Z,139.96745647880354,-21.42530741847581
Wildfire in Australia 1023369,Wildfires,2025-01-13T19:00:00Z,141.25314823354648,-21.949739850997183
Wildfire in Nigeria 1023386,Wildfires,2025-01-13T19:00:00Z,5.053132570691755,9.78260358107889
Wildfire in The Democratic Republic of Congo 1023343,Wildfires,2025-01-12T19:00:00Z,26.128782520478033,4.447515288257361
Wildfire in Sudan 1023354,Wildfires,2025-01-12T19:00:00Z,26.745302612329276,6.725158403435517
Wildfire in Sudan 1023355,Wildfires,2025-01-12T19:00:00Z,26.895142800086475,6.0864942896052545
Wildfire in Australia 1023370,Wildfires,2025-01-12T19:00:00Z,139.4251629402829,-20.24571330288662
Wildfire in Ghana 1023376,Wildfires,2025-01-12T19:00:00Z,-0.8653330885248,7.548671615640485
Wildfire in Central African Republic 1023377,Wildfires,2025-01-12T19:00:00Z,24.612864779731442,6.75767404080306
